viewCount,likeCount,favoriteCount,commentCount,video_id
198099,4509,0,371,P3OALLraqu2
292178,8163,0,467,QCQgS7V49iw
43912,6939,0,934,sNgREHY8l2e
592943,1542,0,807,Qcm14XrDFGO
176919,7394,0,231,rEXZgx09TJT
299620,68,0,221,1JsJuuzGKAk
999890,3020,0,823,36B3VhX28wq
596323,3850,0,514,MDyjGMh1b9M
265330,4673,0,424,rkJ6revhKpl
949964,183,0,38,Q9rUaSS81Iy
480737,5792,0,954,AQWY8D3u6nb
945092,3575,0,535,kqGDDNath9c
226271,834,0,23,h63Y6B2ptRG
669049,2980,0,333,L27zhrlPiiE
931305,3358,0,909,IIxqf7DrCOE
645709,6725,0,342,C1L8ZlOPaUQ
187048,4811,0,50,CgrPi1iV1a2
448869,9923,0,651,QQtpRXBYzro
70915,485,0,507,EuJKaje5QYS
467088,2447,0,90,uiM0snRwvLB
934470,9562,0,607,S9ArI6siOUm
284577,9144,0,965,vymP48RGeVs
143311,2490,0,215,9kBPSzdR5Pe
437769,9267,0,275,35EnpU6qVl3
258619,9332,0,696,rbQwtF2djVg
122958,9985,0,714,CBm9kul74U4
480526,5042,0,857,mnLY6o2Wj5j
336134,3340,0,978,BnJ5jX9HRnZ
731518,9194,0,921,FbbnahEcG0O
395741,366,0,324,a0DKwFMdLZK
325465,4395,0,184,QSjLxmsnnnp
709485,9583,0,161,zc5rjUrN9Eo
548450,8787,0,580,oe5sfL4F5oe
192824,790,0,440,oyQxf03Sluz
987625,3448,0,789,OJ4qnzASVSs
831349,3064,0,391,ZMZ9nzAvnjf
269351,5003,0,932,BP68cAvZvYj
93554,1488,0,602,oYCOODjKwHc
945647,6950,0,530,GtTLShrCDX7
79730,6220,0,218,RyiwNLRfyak
175494,1562,0,393,GRV2A2nw2dO
752311,1296,0,441,iLw4IIaJG4C
43251,9571,0,608,xA1UAUyFSlE
671622,9313,0,813,LU8mzmfvWF3
748270,5558,0,32,v1a32fuBjBD
74587,9701,0,69,66L5CtbAJ5r
204549,4975,0,552,tPrlq6m86TB
857127,9820,0,254,1aIyAfU5Cuv
204224,8271,0,405,Nzz54MAE28k
387454,7662,0,989,iBpMsh7KZdQ
679570,3603,0,321,MV4eeVb9xXk
161725,70,0,487,fSXktYeoLhD
111358,6712,0,5,Gcx6ZMjni9p
330640,6891,0,209,FqSKcu8dg9C
195972,1235,0,816,Pc4IEE4fTON
281859,4748,0,155,xm6Xfb4mrLT
742772,8879,0,325,3FJiodPzO92
609881,9820,0,396,eUYEuKrFt7v
276674,8418,0,968,MGc2JIAWNAR
187651,9051,0,256,WC1TKpjJMN7
734036,1335,0,81,3armF3IAQ9F
139857,9601,0,191,agpFbKULPeD
138227,1636,0,237,QRjP3YdiJgz
511729,1695,0,224,FP1De8U7Zzq
615551,6140,0,506,cjPNDe97iV0
186544,135,0,988,3Hf2q8M80Mh
969747,146,0,524,NQPaK6PA1M6
18799,8483,0,43,1X9rMco3HSv
788777,4104,0,357,RunsJJpiJAw
549336,4991,0,882,QtnrzCfLSrb
989945,4037,0,867,ZEGnHomM82f
763773,3441,0,973,2LqFtHdwqIQ
294327,4201,0,342,nzNUsgDgkqw
963089,4137,0,88,bJoE1bBde8N
644162,7615,0,319,NxDrRzuK0SW
447445,6012,0,35,qdbe9IMFKI9
295175,458,0,36,wf1oiF1NYPK
385546,5293,0,788,Cb12KRurQDt
628997,3588,0,266,GnVBnY0Ntnl
636263,4088,0,110,xStpnA4OFD4
61311,321,0,468,3SpVcVedrl3
41747,6514,0,564,9WXCFAMSSWr
552275,7341,0,419,qJOoioUShMR
441427,648,0,354,aXRYKQ4owCK
336479,4394,0,985,IrWT02vRZNI
644481,1416,0,951,s4igPmPXo8i
33244,5371,0,748,gOfEuA0EVmY
497298,7746,0,494,hp8OIPVLgI7
407606,8943,0,955,xX6VsmYWFYo
586807,9859,0,260,aXMxMSRWOng
868423,6725,0,433,rCu3wgGUy7n
864242,3603,0,803,1vAxMyyIxTT
432008,654,0,951,SGd7tmxZPWR
225764,882,0,701,jHJSdUraAh6
973450,8761,0,484,oZNQqnJdrDs
621629,9973,0,187,mP5cDzhSqsv
693693,4299,0,905,C2m8N7YP8Fl
640145,7486,0,573,A6BM3a3M7kS
392920,6596,0,392,GRvY4kwGnzP
149379,882,0,330,pO1afVi1bm6
737805,1475,0,412,NlIjVzatMce
108708,8333,0,508,k4cLJTzanmR
121741,1780,0,781,Ueo9s2u5Gb2
672470,6547,0,446,hTxmQe9eFIT
772355,7291,0,353,rdo0tL26UM4
436865,7522,0,83,a37vI0qavQD
661228,3186,0,413,0wFCpO3qncd
21791,1252,0,991,9jeeYdSABPd
521265,5731,0,550,pMOfSYKWd6n
218223,9980,0,124,WkiUFB7Hodh
10043,569,0,699,zm4ePbsVX59
640579,83,0,270,Tm8ZclKRqgB
310568,2341,0,41,h208mBY738v
807569,5159,0,662,yY7LDm604mz
575875,8330,0,716,fPAz80mRgz2
230561,7857,0,786,daDFtVCz7eq
569439,3873,0,591,DCX9YBkzk8e
525516,6068,0,460,ocFWVVVTrGT
38198,7765,0,214,giz2bS8fV3A
974740,2947,0,869,cUEyKGmN6RD
739752,7088,0,293,FyexBpJcIpp
720157,4205,0,320,j0TocexwuDy
87401,9378,0,436,2SMLK3PCPwu
759402,2884,0,350,CNsMhCJo1fc
93885,5392,0,10,L9zL5FHRgQK
428418,5345,0,65,X5leVvneRpb
42379,3550,0,574,EE30nayYtsc
265573,6964,0,534,BXlUHtYn6si
412918,3925,0,826,ZIsDvnFyjyT
683693,9303,0,813,nBvMjDEEadM
582686,5311,0,80,YE1W6xt6nRj
868295,4708,0,601,pUrdW6MWEJx
714096,1451,0,605,V6lTkZDsPpz
241181,3545,0,872,CR0elkbDd3J
344876,6874,0,159,mqw6nThxEoL
388865,6499,0,606,wOqvKCcIzvw
976695,5006,0,414,1altUoq4TnA
373020,8523,0,329,pRG10pGkU9A
970544,2178,0,737,x9rZEJK9ysZ
815781,6641,0,989,44uQELUKk9d
441104,4106,0,888,upPjFU3oC3R
547376,8352,0,934,6gdJWszsYj1
226076,6275,0,162,2UEZ3Lzymra
972986,7691,0,688,X4N8b4KbxYu
333310,9581,0,126,aaGcDbrjMbP
967768,3889,0,829,WxuUDWIXuS8
256319,5511,0,890,DlSU2m5M7HF
282087,5666,0,504,8b2i3Rlfo56
150040,4407,0,317,scADCF67T7h
694783,4658,0,106,pBHbDvZ3OSk
347900,8892,0,96,plVSIkRVgbb
277833,9737,0,748,lfXyixTm4eb
994290,1766,0,661,UhGJ32dVPyi
512345,7689,0,167,EBuFbFuvQhG
825685,1974,0,462,fdxF2J59AOi
961460,8652,0,543,bCmAIIGVSl5
870933,3832,0,282,TkSjtN5E5Fz
968891,5134,0,172,G7nm9YSgfoN
872289,910,0,733,oc0czgB7Ve6
505788,2546,0,574,iKCCWAjIEAP
471081,7627,0,564,vhYq6rz8DAy
945106,6540,0,550,71RURam1fPR
416822,2128,0,469,fbaUULnYA7Q
199017,7001,0,977,9iYCh9NCYcJ
790132,4148,0,509,PHIswhgmf3g
191358,5349,0,434,mCjb2Uqn8a1
910096,3305,0,127,UUwyUFpEofS
269718,8608,0,971,rU02rCBfsWM
576614,3667,0,154,ZjqvRRgLj6y
812971,4307,0,925,1gbYgny8225
86516,2863,0,398,znquIQOanSy
514036,3312,0,129,k8sBBfZIhYR
340124,6046,0,611,8CzRMLJ3WfD
944863,9609,0,275,UipjYQTVVzf
814023,9516,0,868,ceK9vCswMH0
112304,6977,0,647,tykdeftFGRt
518693,9999,0,219,T7nDitrgWho
228582,8828,0,347,F1ks0MlY2qb
306046,4207,0,523,cLKJyiadH6R
673401,669,0,749,GnX08IYOf7z
571282,4291,0,954,iJZNkfBLBUD
172465,1821,0,569,XEyzTc5PsS6
130381,1213,0,703,XlM8juDtF8Y
833539,980,0,154,IKk5Q7bsNpR
451471,9689,0,699,DxB3C61Omm3
539837,3137,0,970,2WrzPPCm3ir
461405,3551,0,821,7JTShoJQnFV
41174,6423,0,96,NZ3zTSIhkzM
649023,9807,0,363,tD1XokorDxU
205838,3819,0,442,S1qM6eBgNZj
882631,4534,0,931,EjggAxtzBvk
324983,3697,0,101,FJw1eOmx9Ci
794737,1346,0,34,UDc28XNlSD3
451155,4875,0,447,l0xmCGYz06N
990400,5344,0,642,WKhVehHrNEt
915222,4839,0,148,wYnDm6HNV6f
482830,3840,0,403,J01mxL2aOv3
945351,2599,0,739,xNDMZulOV1r
645474,5253,0,459,2E9jlmcSSXg
561829,475,0,983,UDdOFByTx2z
33285,8413,0,840,WbTtPoKsfe7
247634,568,0,373,q3yKVmFEj7d
74199,4101,0,686,GreNlZAphyQ
904453,9293,0,223,m8C2kwRMrWq
824045,6458,0,885,jdw41ZqldLi
875494,3117,0,315,KAW6WTVgeKE
384006,1798,0,68,yyPNvDh1oxw
744198,9672,0,641,rmYnlFSVDR1
117497,6398,0,164,6mb5UjrSi60
192790,9046,0,11,5gqu4px4LUi
351221,6660,0,955,4EmjObUMTNR
617010,9688,0,813,nI0p0Elu1s6
754294,6010,0,797,L8ZoXnLmOyF
157677,4922,0,980,BgadEKUjUhD
446750,295,0,782,K71AKTM39hs
428934,4525,0,38,srJ5jJrXxLr
516427,5735,0,211,3xD0BXq1KTC
488746,7296,0,556,aTYfyDJLDFk
199508,9106,0,260,kb5DEVOCQji
892503,9977,0,4,8Ml7Ho4PIio
304527,7827,0,126,SLGLPkYbxWD
107107,9084,0,887,AaHan2JLlMb
145840,7387,0,938,QmfA812Kc4p
605653,5969,0,299,BbAWjoalGNH
904117,6868,0,876,3nMYWpAIoSX
118496,5116,0,932,w80xrJ0m4qG
123410,1106,0,986,LuJx6LHD5QS
851180,6731,0,875,OGMgtx7zXL8
712368,3113,0,528,4Rz7cZJnA44
645872,5024,0,348,wwWdMvSjG2i
923115,1812,0,86,rxOEliOLBGn
806161,9610,0,689,chmKszzZ7Sp
82864,7811,0,343,E9reTRtBqyx
466616,8257,0,823,RkgNFVz9z5M
649781,731,0,161,hOmEuQxoucK
331934,537,0,812,JfUZJDCNnju
187605,362,0,894,P1PZq8tb1fX
398020,8732,0,809,WMbzfyrur6Q
268259,9779,0,218,X9CeZm7pc6E
864055,2984,0,712,XRqrP3u9AgH
371412,842,0,436,5NpmVTiVWam
215234,4868,0,454,bz7vHr4WGx2
684991,5766,0,862,xcewB4zF6io
161482,3114,0,560,CgCxjqHdIMH
319798,2485,0,630,dH7SNbq8C73
80149,4506,0,474,eMKAlzZrd95
926304,8498,0,519,9AR1iNEhjGq
343364,2571,0,757,uppGi7FWi5E
266658,6743,0,380,GwA952eqcAE
361610,7152,0,420,9x9Y74sPI5C
361838,5468,0,867,0tQmti2Yo5N
861873,9555,0,945,xuW3Y0FQZ4Y
690959,4581,0,655,rQJSAL9yjmM
330857,5115,0,958,eF4HAHa8C3Q
718176,1009,0,594,SqSZ9TkXENS
376756,1700,0,194,dPKFMq6aXmA
204281,4492,0,288,xvmlLlJi75I
357282,2857,0,889,sFkxyXVVY9L
36961,160,0,880,rh6AChJrozb
60727,8542,0,26,b94KsMhdwEx
827269,8884,0,102,tVPiKKfLaBz
513351,7565,0,540,E8S5yELQvZ7
305378,5518,0,503,5zgWEVedY2P
432890,1137,0,988,D9trz1RJuth
87076,1137,0,729,buxXUUC6Spn
551800,7919,0,852,VrQa9pVv3k0
753791,6504,0,487,BG035f5OFcN
716263,557,0,216,iCFCW5eMVkI
899640,1345,0,329,7EJYmKmobb6
751827,8098,0,730,ZUruo1RdLww
720109,9837,0,710,psw97Ne5wZV
17054,6096,0,265,674tuH1Z6Nz
475060,6385,0,487,myUABaYtEIL
911852,4200,0,237,CnT3Hgi8J0k
446442,9251,0,809,HEZg77CJPSA
500394,1220,0,635,m9stdZPNXMx
125177,2036,0,286,ixkINe11Fhi
427977,7651,0,501,kq0BqqAMRzg
13156,6661,0,739,EoERVGSHk6i
938588,5991,0,406,RCWtH4Ll375
925427,6456,0,784,ACPZyIxn7W2
718705,6077,0,907,DCcnEmHAl2E
910866,9152,0,797,vglOgFrKh4L
981953,7479,0,997,bORy2d3y7FF
483122,2061,0,461,oC9VkSRDwiS
272090,9240,0,552,gAmzzu91RHc
122052,3930,0,514,OQN6ragYFvP
623365,4354,0,190,5Gi1QY0XPds
844314,4278,0,999,bzoNoXuf0UF
697870,9641,0,38,mqBUpfSqkiE
196687,7003,0,372,UXBI1VGUfPz
250212,6466,0,19,B5cEn4CSZov
787019,8939,0,441,tqj1OddCXVR
139434,9059,0,125,0C2TvFU4sK7
644141,4435,0,140,3weG6y4SXJC
282557,2485,0,782,B1oaZxrEdyv
172536,470,0,293,D7C7KUzFGIx
733402,89,0,749,AolxAffgy57
577363,4849,0,622,A3X33MPoHx5
838521,4611,0,958,P7yyelbWLzC
869765,3893,0,232,zORFAoi4Wxx
396920,272,0,328,gEsgNhk9SBd
534983,7371,0,252,idfk67TUv69
787337,3744,0,270,kEBPdPtU27r
106777,2608,0,486,2gudg4wTcvw
634262,3266,0,374,pDs3JpAyLho
590111,6813,0,652,qCm3TtIvNXa
355001,7683,0,788,CvDzEjbMx6F
326899,7531,0,642,3XPHODfgKw3
371812,6523,0,753,A6qu8CwcPwr
283237,6842,0,391,OUY3w4a9GPY
546463,672,0,149,XOI5vcsnDIs
547322,4011,0,113,TL5727XJl3P
743890,5855,0,291,jW1w51kpKN7
125658,5785,0,432,JmYbUo0ZX4i
716520,2710,0,319,2UZhXegKxmT
699474,9967,0,370,lF18i4HqBTp
139355,8481,0,732,YUfMhpp6I5t
540745,8451,0,377,2EusSVRAxrP
614116,4272,0,280,EqKOiGDMcTN
930329,3818,0,798,zk5WeIvwWhm
269650,3292,0,962,mzcrg4UNwUH
539953,7353,0,544,Oh2NhIubxCv
535411,3546,0,901,kjF9yODvdKx
347547,472,0,537,y7Iaz8tFa6w
791186,840,0,441,53jORvUJwdH
481867,9116,0,488,Ki6N8zlIrsS
207749,9350,0,29,RnGBQDKZFsu
412277,3847,0,779,6u8FvXq3KOq
887386,5189,0,850,aBpAXKjmM4i
920399,8350,0,700,cuSQpsmCATs
238002,3991,0,1,mnCxny4etuW
619028,1860,0,734,QL3VrD4ogqH
919237,9659,0,576,9PSQmfD5ad1
931915,6564,0,629,P6GxWlQECsn
75703,9261,0,190,3ZaGWsxT2Lg
123814,6209,0,373,ft6c3mIBybf
164122,6266,0,602,TuDKLstfOQT
608345,5049,0,548,SEmj7W03niH
643639,1029,0,139,KzKeqsLkesr
875275,2441,0,478,LDV397jyQUb
807048,6324,0,220,cUOs2LWBhYL
551152,3706,0,252,s2TiLE7VN5r
26480,8767,0,799,n7XDOeSdDBU
809924,6526,0,353,LiTPUGBf7GH
679365,81,0,461,EgfAfDv9ewm
530093,9345,0,401,SSYcUdke5F0
440124,7763,0,479,AxzcA6v6um0
804944,7544,0,62,PP3reDbcNHl
279249,6717,0,698,KJEF6y7E7Pv
506501,2860,0,244,BjxoG9AzPrO
875855,5898,0,256,vftqEK6H30E
515206,6920,0,77,PUpuL4IHHrL
603607,325,0,409,62OILvquEoH
242176,3347,0,991,wSmC1FH8dOy
401165,967,0,114,IM0YGEJgymy
52581,2812,0,749,labmR2oLQ8Y
272213,5953,0,819,DPHdn7nMmBW
84806,6010,0,608,SZupYsHO3E4
149800,9047,0,876,wibmi1UBZuo
507951,1178,0,304,uyP2OkTzYk5
756911,4709,0,181,tRPSQX9VeDG
532864,1627,0,495,E7iAt085FCM
21961,696,0,838,wF8hFQ3LA8U
223602,4954,0,311,jV5dBMP4l9X
303136,9547,0,158,Q0YcSO05tMc
831094,9480,0,678,eHOy6oMWAOz
250734,9990,0,636,v64YliYKDjL
449839,6589,0,734,HDsdMnZz5cK
732777,727,0,858,wQKzuQG1ra4
264030,4641,0,664,ZOacLRExQMq
397222,3304,0,479,Ifd3X996PqB
740170,4442,0,404,mjbXP40Oh4r
23917,3011,0,671,1Q7KCMHxxEs
770478,1796,0,12,fPJ6MhqzIPO
173875,816,0,427,1QCjvkm4jzE
285620,5777,0,518,mDskKmR3tTD
184804,9927,0,875,Ad5vnosKLQr
904114,5384,0,283,WrFMxDe4g5A
909679,5651,0,261,bGlgdiYkubB
819015,9150,0,672,ktspRP02ke4
120073,460,0,953,cT18iNtMDbN
935101,952,0,946,gDI1esc5wqS
259939,8537,0,729,EgSrGKxgwhN
603863,4411,0,407,XQD6LNpqOG5
281238,1135,0,610,h0LMvMEBkIp
534748,1258,0,471,7tyzr4NZSgp
264983,851,0,564,BmNmpPRx7pP
80941,1607,0,879,jOjttJwC67U
862636,629,0,663,RuQHuLGPAnT
652416,8113,0,568,GgNUtKMZ9WL
336367,3867,0,944,GI76P7rFTOc
699745,3335,0,816,OupG729ZpCt
971713,3327,0,710,YgaG0woQuJQ
847766,9812,0,151,tZWp8hjFAyx
623031,237,0,468,qysNeERlOAe
887404,5506,0,178,z8svwuurMYv
391850,5834,0,68,xpbFkUdXboC
63121,8923,0,453,fWRBW3luLF6
884731,1821,0,821,Oa52O96Vhdb
454200,6069,0,336,wcEFdPIBLKE
646242,8656,0,346,3XTgEADZcIY
598857,7772,0,346,sEIfmcW2TQs
482456,4266,0,44,4aZxiaQNcD8
426999,807,0,937,pKaYXmbegzu
327915,7110,0,154,ya765bTWtr6
718014,1153,0,287,PMYyYmRBpWt
404072,8201,0,503,xtObm2nS3YI
582153,6810,0,163,wVGk9mkWZNn
806259,9364,0,838,Srv5P5865E0
811121,2666,0,40,IToxMX2Zmet
903855,2595,0,634,UPOoteT3Vrn
818649,6987,0,54,L7xhKKVobmp
620959,4586,0,164,sgOiQOCBsCN
90340,7597,0,757,qqupbwYIQRp
185887,5757,0,79,TXXzTEShdRm
888024,5833,0,504,XmvEFcYusny
660271,7511,0,717,ko5twyQjVnc
540653,4838,0,456,4PcNESnvRgH
97913,5479,0,425,HEjFBPdrWUb
25326,1437,0,869,7QHnkafgHRZ
760135,2790,0,868,vymoiilmngT
369003,491,0,837,16T004CjDTL
226154,5430,0,884,aY4fp0CbX66
474386,4619,0,554,FbkanePEcyr
124010,8023,0,36,eOzoVO3w5Ly
657859,8819,0,73,SV9hYO4Bzvt
938041,1835,0,221,6fmRqV2W8cy
217619,9558,0,605,ytM1hTR956t
248585,8057,0,170,iNL63KTSBz1
564252,3668,0,781,RrFSA6DiMXM
412397,2113,0,289,q7pUTSQq7Eu
676571,9310,0,455,k0vmfZDvr29
709561,627,0,64,q0YVAWSlbFS
540535,8787,0,922,P39KcszXVFM
374587,7008,0,150,i7Eqx4ceYvN
302433,9964,0,635,qYYdCjsBGM8
669807,5344,0,958,ikTyyI0cDYT
178175,6550,0,989,ml1aPAjserk
961417,8149,0,532,qXSIYJ0lveH
722713,6837,0,459,AJcRN5NLn1J
943927,2271,0,965,9Z86OkH57p6
954419,1054,0,820,XQ5j0WHE3oH
294212,822,0,329,AjnQVSCZMuW
119121,9045,0,971,dgIbEEyRhxo
477608,1183,0,966,vbmyox7XGSf
113529,8886,0,980,cygqm3gcn3e
266836,8560,0,314,GzgqbtEoGQK
999114,973,0,113,9Ciaot4DxGz
885565,3657,0,876,ZbhyiBnYQ9K
906898,8333,0,168,PSZu0SHm8Da
207863,3047,0,174,rItoIK3OtNO
265776,6483,0,272,dQTe1OdGqRu
471694,7055,0,418,X3x9mN86lnO
290724,8986,0,43,tBfWLrocBxj
885287,4870,0,565,qbcwlwGW1AJ
817370,4974,0,165,ryZvSt6XXDv
861215,9309,0,618,Ljc51rhaxHB
157863,1671,0,324,zQlRdNgdrpu
773845,4333,0,485,PVnmDNJCUON
873362,7219,0,649,Im1DdbWv6uo
4547,132,0,202,QRy2WcOubnQ
350661,5435,0,693,5pS78FJwYgp
182415,9931,0,54,kiGEzREnLkV
951587,5751,0,641,Usb8c3DZwjH
94679,425,0,7,t2dF1eTm6Px
700712,3651,0,111,i0ttHvvUfGW
644883,5611,0,202,lHb50hlyoKs
653228,394,0,788,Vmb7MKLfJBM
641466,8708,0,305,vkuKVyHKevf
801466,7472,0,337,WnCqxZAnOkb
514633,4813,0,768,pEbKASkNJZB
337716,8165,0,281,hB59l11SZw4
435803,2397,0,35,jdKjPGhQsAI
733658,2855,0,523,y0ZPzpzkMc1
257422,3524,0,483,WzzAZTXgYxR
399786,4651,0,280,sIhsUT77NNQ
528383,4410,0,673,25bGZQvCCGV
319349,4874,0,212,qGgw8f68e2o
977020,6821,0,237,tFgEjO9StnI
123604,7523,0,23,jjtwd2cx536
279551,4403,0,539,LPlSvb2In2Q
902652,1158,0,925,wtcshkkt936
451697,9974,0,802,TfEuQv1yQge
551680,9331,0,343,C1bHXHuLR3l
232005,2857,0,7,aq2ZGuUNDsl
499390,290,0,227,smVQMZi7r15
353726,8242,0,815,6EMPJyyrxKO
538913,2938,0,768,j82GBfZzIMH
431603,3878,0,57,3q1s2CsEChL
949806,6434,0,628,3QHNNfC9Q9J
584008,2556,0,640,PP3cQWSSh00
34024,9825,0,322,w2IPXwjG5Ds
728316,4929,0,215,1BhBtlHYPcp
526532,3023,0,296,XBTxT9MiCXB
450229,9531,0,571,b43daTWMbD0
284864,116,0,175,bug31kB6MKs
866460,9814,0,541,KPpROjqgpUY
813559,1122,0,528,AuW6xyVty93
594427,2819,0,469,QHN97juwU06
885721,115,0,601,nzy5FKhLgel
225961,7416,0,541,r3g254kOA0T
480155,6193,0,789,Mem9cQ43eMV
86916,9594,0,314,FAFWWHG9TDI
577218,597,0,690,pzZXutULh4K
972175,4966,0,899,FA3ZPt5cNji
968511,4099,0,839,fKYskkEstff
938531,390,0,558,KxpghKaJg3p
630473,6004,0,699,wMv0SnPYHHS
602528,3620,0,560,C3Kf6QnkJTS
944571,1889,0,659,ztHKoZydXNU
546447,3839,0,658,rp3XssoQ77K
525088,5780,0,7,B330TOSWPgx
924945,6705,0,444,kaYSCdbkRWq
404967,3264,0,35,xRXZTd0ZzQR
750857,4799,0,828,BkJbqzbCfW9
139111,4198,0,897,rwgNMIeN3R2
29080,2815,0,546,5zubPr124qu
63739,9848,0,164,bYB2JtblFpS
956061,3491,0,329,75fDKbqjjN7
226448,2531,0,388,iQOuFawppQl
549686,7007,0,362,OWAQHmij2xm
711542,1722,0,842,bOXRt6vGqhg
569844,947,0,836,5DgMqPW3mYn
206014,6669,0,735,8NejyV1igh7
472962,1241,0,473,IinYPk8LaGT
848555,1796,0,646,teYEf7x4b56
88217,7171,0,945,veZPJ5TFEAB
349514,2657,0,613,AG8qeLl9zMv
440390,3648,0,56,Xfd2h2jmCwV
20967,139,0,794,1bpn1twJ8rg
825677,5808,0,928,KPIt630SMW6
740861,1007,0,516,uZCQBOxRi8w
565990,4338,0,883,joHuPvAmSd6
658676,3061,0,101,7PbSYjL7Xpy
66794,8159,0,33,SPBDEcWCR74
151537,3374,0,758,UzuBTFPT12j
761483,9720,0,652,2eqr2kejw3W
600439,9539,0,325,R5FbS9LiNQv
737093,9311,0,265,DURB9rxdxZo
315408,9930,0,166,PLUaW7Ci1uD
110259,6228,0,298,pisEBF3syj5
596254,2262,0,727,73GIkMz6ncc
83972,5463,0,329,Ihx08t8DkIS
329053,6530,0,499,jdcYIwjekfY
403527,8834,0,19,pZ52Vt2JnBj
179130,1650,0,164,uSkuB1iYPTH
410974,1933,0,462,zoNh7JPWU2H
65716,9236,0,479,fHib6YDqNZh
909552,3119,0,165,N5br23WofAc
835766,9940,0,301,37l12VZY8I8
526566,2846,0,407,viGO9PBBttF
313905,5624,0,351,nPHpVIk56Gy
571756,7527,0,631,FDcakJq7Dnf
381793,355,0,162,6KbtuGo1UAI
21110,7596,0,646,ssrfA0IwZaG
878230,4055,0,577,uPyRe8umoij
69280,5651,0,932,gWPT7rIRifs
398848,9946,0,179,WPiFpiJ9Ij8
622707,1337,0,431,P4MuF1su6kl
425685,8639,0,906,xuy9kWNgtcp
669097,9008,0,88,qUOefLe9Vhi
884447,6214,0,845,nXB5NcuEG8p
801028,5919,0,329,4YMpyfdelsd
487729,2982,0,709,0W3fsW0CNxA
773590,4000,0,457,WMRkl17180R
50452,3178,0,930,TawpMAxD9qo
774582,298,0,9,Yu1X3QnwMzA
341043,2780,0,161,BYkrWbzcJym
401420,7583,0,646,3BenzMq9eXd
508737,2167,0,963,F5VHjwQ6TC3
709486,7327,0,483,U1mrGvzw4fQ
27353,7957,0,494,PPHdI5PXY6G
806852,6421,0,785,bp6jVP4oWRD
68744,3813,0,850,HCuP3P8iGD6
970936,1155,0,2,kHuQ6m7YJcx
927960,1609,0,93,wp7JpY7MeIu
314217,4353,0,625,9YfkSvP9oHb
738242,2199,0,602,aNsDFlwBGpm
278199,2018,0,321,gY6W317sQDC
337340,3178,0,815,1PCU6ddaFCI
985001,5032,0,347,ln2kp1mkS9D
505722,4940,0,271,7aQ467rl8X8
191967,7434,0,483,RBVSoMQRA17
992172,1835,0,977,zXNdTeXeHeC
988046,4560,0,221,KaxIHmOR8GH
275180,6148,0,720,V1kP9VtgpZ7
833248,5602,0,690,wYiclnOt0k9
262276,7383,0,654,JJL0O97M8ae
474180,6830,0,337,uGfdyfgFSs2
563167,3419,0,779,8kfMacbgQcY
191360,4799,0,328,XYSz5i2jHGB
380751,994,0,560,KRcGW8wuxks
786243,4670,0,976,zkewu2zWcQy
606189,8749,0,258,ot7eX4bSy6w
215075,4428,0,610,NlyA0mWOuu5
569681,1884,0,969,w59WlRH60u2
855538,8240,0,913,TwdH87edRPA
32385,5771,0,219,wTSHPPEN83L
339469,58,0,903,Nvd9HDatT2t
948240,2294,0,506,VesXC2l9ZgY
963904,8522,0,641,cj3UyggqsD2
479769,4147,0,339,kuEBWVApVNd
633730,8239,0,431,kq2FXIhd6Fq
610687,193,0,906,PUwceaZUTB0
818155,2467,0,46,iy1ZimqhDzc
11954,8829,0,753,bthkSO5YE5M
350371,9701,0,350,AQtYbfCbsIH
905084,4628,0,243,VzGWxQWUlGX
675815,5770,0,990,slJFH8CO15e
63245,3910,0,295,AxkmnD884yX
7214,9276,0,748,naLfUrNJm5z
329908,7732,0,940,d9qQ4Hfjdqb
90159,8942,0,879,dJPH6ROYohi
542591,9684,0,534,RO4XLu1IFPp
803377,3298,0,155,6HZ9a7Qn57k
589100,2296,0,870,Un4gDTfn71M
427142,1828,0,311,hxu4dvXO151
334793,7999,0,706,D7HNu383e2d
199066,8717,0,319,hdQQHWAO5ZK
266108,87,0,384,b9wFIv1KQE6
750851,4921,0,159,Z7ar1oPHSCF
16034,8498,0,219,9wVFc1TgSAI
205473,4441,0,989,9f7V91HB53Z
861180,3736,0,524,i9rYz691djx
18152,969,0,560,F0yuLH6yjhE
14241,8710,0,402,8aq3paNG7Bq
941809,325,0,656,B1kJzo5G5xK
519580,1110,0,743,bxIbcqmCgw7
615299,4654,0,571,qkoYmGWx0kd
174515,9713,0,640,IX6hWJaY51c
843080,6741,0,608,hXCKSEcrkyS
56602,7212,0,104,ga664MU9uSe
582289,8407,0,602,u6ikzN2pb6x
447529,6200,0,23,DFmbmQByPi9
371903,6114,0,552,8myW4vsnP1A
768603,2990,0,474,ChwLZ74EiqM
134733,6353,0,970,rX3JUSVHqs4
491299,7608,0,272,1DIqL0fbncg
478022,3434,0,862,1uL5vT5jdHB
876778,9614,0,201,4og8n4ozFgK
59833,8032,0,140,U6JXJr2OCCe
128728,2640,0,769,VddAKGFUZEf
856004,4846,0,920,Xl0NvlKCLyB
795813,188,0,972,zXisTs8B2ng
818752,1073,0,635,vOrEBdl5gTq
537725,5862,0,912,8tM0ViF1zAG
142276,1215,0,138,P8Vz4gBkENa
237054,8687,0,57,xENoB4S4FXY
548401,3172,0,526,Ldjsfvn1I6x
33794,670,0,434,gSdtCHFA3mt
11290,122,0,142,x4WfwmofSVG
226655,9533,0,189,ZcylYz7wRji
